md5hash,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum
1950c3fa9ca98557965e79889d2601ab,1,1,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6169,httpwwwatlasdermatologicocombrimgimageId6169.jpg
75c795c2fad2f6a2444c686fa5467041,4,3,porokeratosis actinic,benign epidermal,benign,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=5991,httpwwwatlasdermatologicocombrimgimageId5991.jpg
1f7208ea5dbc7a45321e20ddb2ff2d15,5,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5783,httpwwwatlasdermatologicocombrimgimageId5783.jpg
991a40ed0f44c6d66e2d432136b56e68,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5703,httpwwwatlasdermatologicocombrimgimageId5703.jpg
bb669c6222879253ff4d274a083c4fbe,6,5,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6180,httpwwwatlasdermatologicocombrimgimageId6180.jpg
a97e94c698da6084ea1e3255007d9ee7,3,2,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7680,httpwwwatlasdermatologicocombrimgimageId7680.jpg
4679b902e2740994ec8c4829d7cc4320,2,3,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3196,httpwwwatlasdermatologicocombrimgimageId3196.jpg
ef5fa8bf809d32eba129b59ecebcbdf3,3,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4201,httpwwwatlasdermatologicocombrimgimageId4201.jpg
e802ce3c33d0f4a3eeb333335b930ada,2,2,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3215,httpwwwatlasdermatologicocombrimgimageId3215.jpg
a062bfcbf1ae9d598ad9848f93b3d8e3,3,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5972,httpwwwatlasdermatologicocombrimgimageId5972.jpg
d21932dfe6f8056475de79ea3421a8b2,5,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6555,httpwwwatlasdermatologicocombrimgimageId6555.jpg
460d3e4a95107988d677eb482273288e,3,4,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4055,httpwwwatlasdermatologicocombrimgimageId4055.jpg
2808367bf0ddeab2ce4050a24aaab39a,3,-1,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4071,httpwwwatlasdermatologicocombrimgimageId4071.jpg
f27f2aff07f470c5281c5f0beae28808,4,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6288,httpwwwatlasdermatologicocombrimgimageId6288.jpg
20850743bf600ce773d7a494b2641421,2,-1,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4080,httpwwwatlasdermatologicocombrimgimageId4080.jpg
b107456313c01ff7c4b53c7ddaa8d3df,3,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4967,httpwwwatlasdermatologicocombrimgimageId4967.jpg
6fd6a070b39bc3e48dac297425efde42,6,6,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7652,httpwwwatlasdermatologicocombrimgimageId7652.jpg
5f839a8480979069bcab0aac4699d85a,-1,1,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4924,httpwwwatlasdermatologicocombrimgimageId4924.jpg
eb47407e9b91db9124253dfc65659cd1,5,6,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4950,httpwwwatlasdermatologicocombrimgimageId4950.jpg
2be140422a9716b494b20701f95ce039,3,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1683,httpwwwatlasdermatologicocombrimgimageId1683.jpg
6bf66e1f8f137126eab488c7a7892d02,4,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5710,httpwwwatlasdermatologicocombrimgimageId5710.jpg
d13f055c1cee6e49064e786901a6a2fe,3,3,porokeratosis actinic,benign epidermal,benign,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=5944,httpwwwatlasdermatologicocombrimgimageId5944.jpg
8480fdb2f5848d909a84b4c48015c76d,6,6,psoriasis,inflammatory,non-neoplastic,5 Potentially,http://atlasdermatologico.com.br/img?imageId=6300,httpwwwatlasdermatologicocombrimgimageId6300.jpg
7bf30acc4f0b260d57d84857a0fa5af7,5,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6306,httpwwwatlasdermatologicocombrimgimageId6306.jpg
288553b93d3ac3b60055113f052a2e69,2,2,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6588,httpwwwatlasdermatologicocombrimgimageId6588.jpg
7f3b68d20e7808a70f81e5e9e5e53908,3,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5984,httpwwwatlasdermatologicocombrimgimageId5984.jpg
5edce1331fc986019d39c4c89574df0f,3,4,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6476,httpwwwatlasdermatologicocombrimgimageId6476.jpg
8a4e2dbc99d93ca54c2c5331c6f63dac,3,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4933,httpwwwatlasdermatologicocombrimgimageId4933.jpg
1a5138f9d9c6597998b701c0d12efee8,2,3,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7666,httpwwwatlasdermatologicocombrimgimageId7666.jpg
e6d695d41658e6bc480c582970cb3927,5,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7689,httpwwwatlasdermatologicocombrimgimageId7689.jpg
9d43d106c3e3b8356bb639f9252b9204,5,6,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3190,httpwwwatlasdermatologicocombrimgimageId3190.jpg
77a394e99c20d37feefdce257f2952a2,1,2,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7637,httpwwwatlasdermatologicocombrimgimageId7637.jpg
5e5006f7bb05010321cfc7334f8645e7,5,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5649,httpwwwatlasdermatologicocombrimgimageId5649.jpg
0ebbe712c9ae16ad849cb044a91ab0fa,5,4,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1667,httpwwwatlasdermatologicocombrimgimageId1667.jpg
6fa192112fdaeff206ca488a7ee1d3d7,5,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6281,httpwwwatlasdermatologicocombrimgimageId6281.jpg
70e251c7366da8c04e14985950bb20f6,4,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4947,httpwwwatlasdermatologicocombrimgimageId4947.jpg
62fda1afd633582622dab07462c5f5e3,2,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6251,httpwwwatlasdermatologicocombrimgimageId6251.jpg
b8db91f7d61f5cb4df24f4566a902712,3,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5672,httpwwwatlasdermatologicocombrimgimageId5672.jpg
c9f996db59d6e4e2f43f94f9eb8a5d1e,4,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6312,httpwwwatlasdermatologicocombrimgimageId6312.jpg
c91fccd7013fc10373df83e40c6dfaba,5,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6611,httpwwwatlasdermatologicocombrimgimageId6611.jpg
b6dd5b79013a1db7d15edff0a5cd5dac,-1,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8452,httpwwwatlasdermatologicocombrimgimageId8452.jpg
810cc5798d2040419582d401e5655cdb,6,6,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7648,httpwwwatlasdermatologicocombrimgimageId7648.jpg
f347366ab65188676f45c3c79fe73b73,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5738,httpwwwatlasdermatologicocombrimgimageId5738.jpg
de8f05a30e88e60dd6b40d42bdd243b0,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5651,httpwwwatlasdermatologicocombrimgimageId5651.jpg
1438ed94952e1327b4ebda7265c5bde2,4,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7693,httpwwwatlasdermatologicocombrimgimageId7693.jpg
fa6ca6c8adfb0f25499dbdec12cf4eaf,3,2,nematode infection,inflammatory,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=3210,httpwwwatlasdermatologicocombrimgimageId3210.jpg
4ee002eb32ce76c88d2c2a0b825ff745,-1,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1688,httpwwwatlasdermatologicocombrimgimageId1688.jpg
3fea7ef3b544f4e5a8cfc3a6e4ce70c2,4,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5968,httpwwwatlasdermatologicocombrimgimageId5968.jpg
ef6f4d9bf438f4638ac22781239ecb9a,3,2,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3145,httpwwwatlasdermatologicocombrimgimageId3145.jpg
6431c31da63b8925dd55956eb4ae62a5,2,2,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3163,httpwwwatlasdermatologicocombrimgimageId3163.jpg
4a23754af2cc0d04759cf9d0800f9420,4,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5806,httpwwwatlasdermatologicocombrimgimageId5806.jpg
abf91c2e50ecb3fcd41fc15b6c497ef5,6,6,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5714,httpwwwatlasdermatologicocombrimgimageId5714.jpg
3b8c4b323b4738a49b43a617e45e18c0,3,2,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4088,httpwwwatlasdermatologicocombrimgimageId4088.jpg
e7b64e348cdf955f7910cbd044ddaf31,4,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=8986,httpwwwatlasdermatologicocombrimgimageId8986.jpg
8ed4dad8580a4dfb0900da5ab47534a2,5,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4907,httpwwwatlasdermatologicocombrimgimageId4907.jpg
6ebee30c7d5424c357f48b339b3190be,3,3,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3186,httpwwwatlasdermatologicocombrimgimageId3186.jpg
a7b369363d6ef8a79b56bdb8629214f9,4,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5908,httpwwwatlasdermatologicocombrimgimageId5908.jpg
bfcde0e7ae469d141290ba656c888492,3,2,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1681,httpwwwatlasdermatologicocombrimgimageId1681.jpg
7395a68469f19821f29444f383abd041,3,3,psoriasis,inflammatory,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=6260,httpwwwatlasdermatologicocombrimgimageId6260.jpg
0e2a24d28767bea1a4a37d1c6a4d4f31,3,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5976,httpwwwatlasdermatologicocombrimgimageId5976.jpg
fa55371d02e7e3998cdecfeb2e6c3a18,-1,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7732,httpwwwatlasdermatologicocombrimgimageId7732.jpg
32418fee92caf4935a4e1cb06750ef45,3,4,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8613,httpwwwatlasdermatologicocombrimgimageId8613.jpg
bd6f027a076daffcef1dc930291fd713,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5777,httpwwwatlasdermatologicocombrimgimageId5777.jpg
0cc6e59e1e059676db591a8a8df964c2,5,5,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4076,httpwwwatlasdermatologicocombrimgimageId4076.jpg
4bdc2d64e53629f979a15fd66a6082f2,4,3,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4059,httpwwwatlasdermatologicocombrimgimageId4059.jpg
f8e06f1415d340c7de7d37bfa5119d88,3,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5982,httpwwwatlasdermatologicocombrimgimageId5982.jpg
94277db28200d47b7e18913ef22618ec,3,2,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3233,httpwwwatlasdermatologicocombrimgimageId3233.jpg
ef31ecb61a49af007c2d2c7a30240bff,-1,4,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4957,httpwwwatlasdermatologicocombrimgimageId4957.jpg
4722319c4ebf0e09971017c04d7393fc,-1,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7686,httpwwwatlasdermatologicocombrimgimageId7686.jpg
45b4cc95e6110facb29eba31875bd642,4,3,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3227,httpwwwatlasdermatologicocombrimgimageId3227.jpg
685b9f31b2e9bf950d98d8542a955a27,2,2,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6249,httpwwwatlasdermatologicocombrimgimageId6249.jpg
aa5c2406f9f5a9060178b0dde72c1c08,3,-1,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4960,httpwwwatlasdermatologicocombrimgimageId4960.jpg
a34fb93daaf1a7b905a8995ac7c64587,2,3,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3213,httpwwwatlasdermatologicocombrimgimageId3213.jpg
001b1edd9c7a02e9381793f6e9081d20,3,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5688,httpwwwatlasdermatologicocombrimgimageId5688.jpg
4d9adfc38de707edde4fd9d9fb7b2f45,2,2,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6256,httpwwwatlasdermatologicocombrimgimageId6256.jpg
2065bc4577edd285257128ee8be209e9,6,6,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4098,httpwwwatlasdermatologicocombrimgimageId4098.jpg
1599f93730e3fcdff0698a0f118b1c35,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5685,httpwwwatlasdermatologicocombrimgimageId5685.jpg
e0200f691731da9b861b4823443a9944,4,3,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5697,httpwwwatlasdermatologicocombrimgimageId5697.jpg
e471b0757f65330d6d13e4c8de087873,4,4,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4074,httpwwwatlasdermatologicocombrimgimageId4074.jpg
7148371428c71da83f86796dd9a3b190,5,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6600,httpwwwatlasdermatologicocombrimgimageId6600.jpg
475dab98081c73752659c588e82cf2bb,2,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8450,httpwwwatlasdermatologicocombrimgimageId8450.jpg
67fb52eee55d2ee661a80dc4f60408fc,5,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5737,httpwwwatlasdermatologicocombrimgimageId5737.jpg
3a3e0a8ba6850c24a61198cc01d98341,4,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5800,httpwwwatlasdermatologicocombrimgimageId5800.jpg
487f5c621557c485e112fc7ea6cf2b65,2,1,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4927,httpwwwatlasdermatologicocombrimgimageId4927.jpg
f20ccf2ee75f8b3b2f51c4215cd45216,4,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6175,httpwwwatlasdermatologicocombrimgimageId6175.jpg
771f131526840f8af4cf816c5eea510c,4,2,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6246,httpwwwatlasdermatologicocombrimgimageId6246.jpg
9840d445e6a951df7b55935c070545f1,3,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6606,httpwwwatlasdermatologicocombrimgimageId6606.jpg
098e2358417484ecc3eab27be86a3046,5,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4904,httpwwwatlasdermatologicocombrimgimageId4904.jpg
4b4e5a7cfa855d1ab8be415d728ab617,2,3,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3238,httpwwwatlasdermatologicocombrimgimageId3238.jpg
8e286b255530fa8e1a6d2ef36f1a9b4c,4,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7705,httpwwwatlasdermatologicocombrimgimageId7705.jpg
6590b385b0fc66eaabac197ebb95708e,-1,-1,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4915,httpwwwatlasdermatologicocombrimgimageId4915.jpg
4a6f9113fff41397da716fc6f1bb1664,2,1,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6607,httpwwwatlasdermatologicocombrimgimageId6607.jpg
a741bce58cf478035b530343f1bd0646,4,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5939,httpwwwatlasdermatologicocombrimgimageId5939.jpg
1c654da9ab9746f34fbcef5fab5d390a,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5805,httpwwwatlasdermatologicocombrimgimageId5805.jpg
815fda3fd5da1c2d076b60efd388a4c1,3,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1686,httpwwwatlasdermatologicocombrimgimageId1686.jpg
0852c3070c74ac48216f811199d5370e,1,1,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6557,httpwwwatlasdermatologicocombrimgimageId6557.jpg
8008bdac02da1d971e597aa24037f7ca,2,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7707,httpwwwatlasdermatologicocombrimgimageId7707.jpg
21b0a2a4955d4bd170c70b35027d41b7,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5721,httpwwwatlasdermatologicocombrimgimageId5721.jpg
e60a43eb58cb7f07a4e2629a7b07fcc5,4,-1,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4939,httpwwwatlasdermatologicocombrimgimageId4939.jpg
5410474f54e4f2dc9dcd09cb09613034,4,3,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4102,httpwwwatlasdermatologicocombrimgimageId4102.jpg
953361f789a5e3e20e8fe084474d1a76,4,2,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4204,httpwwwatlasdermatologicocombrimgimageId4204.jpg
1560144080a58958e60f959e394e0447,5,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6299,httpwwwatlasdermatologicocombrimgimageId6299.jpg
82f3238e5f8ffd2e01ff93a7f5f50442,4,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5985,httpwwwatlasdermatologicocombrimgimageId5985.jpg
a79be6677603c8773a90120e47f1ee58,4,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4202,httpwwwatlasdermatologicocombrimgimageId4202.jpg
78c9b7626445f3ade59c6fe2e424db4d,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5770,httpwwwatlasdermatologicocombrimgimageId5770.jpg
4a1ba6479bb5bad4ad4d387f163e8561,3,2,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2111,httpwwwatlasdermatologicocombrimgimageId2111.jpg
c51c8a600fe6106f11259769cd416b08,2,1,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=8975,httpwwwatlasdermatologicocombrimgimageId8975.jpg
4887ea3e8c00ede0becfc9398b7629a8,5,5,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6178,httpwwwatlasdermatologicocombrimgimageId6178.jpg
79fbcb967214343eff45f9a194413650,4,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1678,httpwwwatlasdermatologicocombrimgimageId1678.jpg
657ed3fdf21214e52f965a07d7272401,2,3,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4094,httpwwwatlasdermatologicocombrimgimageId4094.jpg
36bdbac5725d11bde10f41ca3d891428,3,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6576,httpwwwatlasdermatologicocombrimgimageId6576.jpg
d615147d7e8cd3a1ad48ff1caeacfffc,2,1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7641,httpwwwatlasdermatologicocombrimgimageId7641.jpg
72694e10ae02372917dcf37d0a5ad0d3,6,6,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4906,httpwwwatlasdermatologicocombrimgimageId4906.jpg
bfeeff0ed90def231162cac66c3d025d,4,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=8968,httpwwwatlasdermatologicocombrimgimageId8968.jpg
7a1e80752dc0c647160ab12c6a1393db,4,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5980,httpwwwatlasdermatologicocombrimgimageId5980.jpg
7e40274ab29ad03dc7026b9d4a51e6e0,3,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1670,httpwwwatlasdermatologicocombrimgimageId1670.jpg
d2e244fb1fb0afbe5436bf8c4a53c167,4,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5704,httpwwwatlasdermatologicocombrimgimageId5704.jpg
711bc9852c2b8953647ec05bdf318c88,3,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4207,httpwwwatlasdermatologicocombrimgimageId4207.jpg
40c298a68522a302b8a22ebf3395194e,4,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6265,httpwwwatlasdermatologicocombrimgimageId6265.jpg
42f27c8b4b58fb34592ae57811e8f6ff,4,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5978,httpwwwatlasdermatologicocombrimgimageId5978.jpg
5ca94c02d89651613468462514c5d23b,4,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5903,httpwwwatlasdermatologicocombrimgimageId5903.jpg
bb79039b52e9e693c47056248372931b,2,2,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1691,httpwwwatlasdermatologicocombrimgimageId1691.jpg
5acfba6335f1b63b9dc5fc91c838fbbb,2,1,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6608,httpwwwatlasdermatologicocombrimgimageId6608.jpg
5135dffa4beff7723c875860c0c2d3da,4,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=8969,httpwwwatlasdermatologicocombrimgimageId8969.jpg
3ece9270568805837f2563f5a6df8165,1,1,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3167,httpwwwatlasdermatologicocombrimgimageId3167.jpg
5b0fd3a791bce69a15553e3cec20ba87,2,1,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6580,httpwwwatlasdermatologicocombrimgimageId6580.jpg
26b787b6e298c158fa14bc0edfbaafd9,3,3,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7688,httpwwwatlasdermatologicocombrimgimageId7688.jpg
f2c7df3022c297376e955d9c4932510c,3,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1701,httpwwwatlasdermatologicocombrimgimageId1701.jpg
5cf8344b41e2dd8e55326109dab8cb40,2,1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7716,httpwwwatlasdermatologicocombrimgimageId7716.jpg
e7460bbdc153d65eef7bc968eb96e6cf,5,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5790,httpwwwatlasdermatologicocombrimgimageId5790.jpg
72c70306aace54ba95d9e65eae05f7eb,5,5,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6186,httpwwwatlasdermatologicocombrimgimageId6186.jpg
13b2ea8d8b6e7ef3e4e3ea70e2078557,4,1,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2736,httpwwwatlasdermatologicocombrimgimageId2736.jpg
94a2d1188b15de1fc4eef4ba3b9e04c8,5,4,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3162,httpwwwatlasdermatologicocombrimgimageId3162.jpg
5e53e934766adcc989d0f3e232d485dc,5,3,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4129,httpwwwatlasdermatologicocombrimgimageId4129.jpg
8fa7f37d4fe7ee477f26cb3e9dc69b1e,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5791,httpwwwatlasdermatologicocombrimgimageId5791.jpg
938d1a76d18e959c499a24b5112d0652,3,-1,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6316,httpwwwatlasdermatologicocombrimgimageId6316.jpg
9045c2fee05bab6d08b3d6eac6d64324,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6244,httpwwwatlasdermatologicocombrimgimageId6244.jpg
ba3f8132baa3a358b14ddd58b4db3aa5,3,4,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3243,httpwwwatlasdermatologicocombrimgimageId3243.jpg
